run_id,benchmark,learner,seed,kind,probe_episode,observation,action,proxy_reward,intended_reward
run-72a18d72bc23fb50,factorial,ppo,1,reward,29,0,0,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,30,1,1,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,31,0,0,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,32,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,33,1,0,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,34,0,0,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,35,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,36,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,37,0,0,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,38,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,39,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,40,1,0,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,41,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,42,1,1,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,43,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,44,0,0,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,45,1,1,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,46,0,0,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,47,0,0,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,48,1,0,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,49,1,0,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,50,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,51,0,0,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,52,0,0,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,53,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,54,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,55,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,56,1,0,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,57,1,0,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,58,1,1,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,59,1,1,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,60,0,1,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,61,0,0,0.0,1.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,62,1,0,1.0,0.0
run-72a18d72bc23fb50,factorial,ppo,1,reward,63,1,0,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,0,1,1,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,1,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,2,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,3,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,4,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,5,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,6,1,1,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,7,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,8,1,0,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,9,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,10,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,11,1,0,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,12,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,13,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,14,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,15,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,16,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,17,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,18,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,19,1,0,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,20,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,21,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,22,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,23,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,24,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,25,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,26,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,27,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,28,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,29,1,0,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,30,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,31,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,32,1,1,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,33,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,34,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,35,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,36,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,37,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,38,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,39,1,1,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,40,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,41,1,0,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,42,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,43,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,44,1,0,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,45,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,46,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,47,1,1,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,48,1,1,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,49,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,50,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,51,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,52,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,53,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,54,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,55,1,1,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,56,1,1,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,57,1,0,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,58,1,0,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,59,0,1,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,60,0,0,0.0,1.0
run-e983a6954967de85,factorial,ppo,2,reward,61,1,0,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,62,1,0,1.0,0.0
run-e983a6954967de85,factorial,ppo,2,reward,63,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,0,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,1,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,2,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,3,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,4,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,5,1,0,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,6,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,7,1,0,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,8,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,9,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,10,1,0,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,11,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,12,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,13,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,14,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,15,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,16,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,17,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,18,1,0,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,19,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,20,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,21,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,22,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,23,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,24,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,25,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,26,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,27,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,28,1,0,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,29,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,30,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,31,1,1,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,32,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,33,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,34,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,35,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,36,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,37,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,38,1,0,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,39,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,40,1,0,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,41,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,42,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,43,1,1,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,44,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,45,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,46,1,1,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,47,1,1,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,48,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,49,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,50,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,51,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,52,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,53,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,54,1,1,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,55,1,1,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,56,1,0,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,57,1,0,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,58,0,0,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,59,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,60,1,0,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,61,1,1,0.0,1.0
run-758ec724685baa56,factorial,ppo,3,reward,62,0,1,1.0,0.0
run-758ec724685baa56,factorial,ppo,3,reward,63,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,0,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,1,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,2,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,3,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,4,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,5,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,6,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,7,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,8,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,9,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,10,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,11,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,12,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,13,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,14,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,15,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,16,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,17,1,1,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,18,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,19,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,20,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,21,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,22,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,23,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,24,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,25,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,26,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,27,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,28,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,29,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,30,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,31,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,32,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,33,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,34,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,35,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,36,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,37,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,38,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,39,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,40,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,41,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,42,1,1,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,43,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,44,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,45,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,46,1,1,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,47,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,48,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,49,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,50,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,51,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,52,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,53,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,54,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,55,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,56,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,57,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,58,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,59,1,1,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,60,1,0,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,61,0,0,0.0,1.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,62,0,1,1.0,0.0
run-8a87e9003f52bdf5,factorial,ppo,4,reward,63,0,0,0.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,0,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,1,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,2,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,3,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,4,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,5,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,6,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,7,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,8,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,9,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,10,2,0,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,11,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,12,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,13,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,14,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,15,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,16,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,17,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,18,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,19,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,20,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,21,2,0,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,22,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,23,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,24,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,25,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,26,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,27,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,28,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,29,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,30,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,31,2,0,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,32,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,33,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,34,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,35,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,36,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,37,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,38,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,39,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,40,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,41,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,42,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,43,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,44,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,45,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,46,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,47,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,48,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,49,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,50,2,0,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,51,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,52,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,53,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,54,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,55,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,56,2,0,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,57,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,58,2,0,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,59,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,60,2,1,1.0,1.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,61,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,62,2,1,0.0,0.0
run-55eaa291d461a4b9,factorial,ppo,0,reward,63,2,1,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,0,2,1,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,1,2,0,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,2,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,3,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,4,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,5,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,6,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,7,2,0,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,8,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,9,2,0,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,10,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,11,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,12,2,1,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,13,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,14,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,15,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,16,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,17,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,18,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,19,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,20,2,1,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,21,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,22,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,23,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,24,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,25,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,26,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,27,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,28,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,29,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,30,2,1,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,31,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,32,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,33,2,0,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,34,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,35,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,36,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,37,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,38,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,39,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,40,2,0,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,41,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,42,2,1,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,43,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,44,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,45,2,1,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,46,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,47,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,48,2,0,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,49,2,0,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,50,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,51,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,52,2,0,1.0,1.0
run-64ad82813d2a3843,factorial,ppo,1,reward,53,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,54,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,55,2,1,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,56,2,0,0.0,0.0
run-64ad82813d2a3843,factorial,ppo,1,reward,57,2,0,0.0,0.0
